weight_tumor,start_idx,eval,scalar_loss,tumor_loss,il6_loss,n_failed,doses_mg
0.2,4,152,0.016976341941424358,-0.0754028035929237,0.021218060067611066,0,"2.177613,9.78898,13.563296,14.135104,13.132544,14.65132"
0.2,4,153,-0.00981627151419315,-0.07489542425362859,-0.012239376160517512,0,"2.179952,9.637395,12.667689,15.318235,13.229893,14.638257"
0.2,4,154,-0.0072092889074589165,-0.07370446490583041,-0.008984200817279908,0,"2.166598,9.557933,13.459134,14.673627,13.32671,14.950419"
0.2,4,155,0.0185018868543041,-0.07043006975846013,0.02312184424107866,0,"2.127078,9.867061,13.203028,14.532893,13.122066,15.115117"
0.2,4,156,-0.014198621225969968,-0.07441693061631866,-0.01771196033946891,0,"2.169393,9.725526,13.053194,15.371178,12.895163,14.741512"
0.2,4,157,-0.009755877126227268,-0.08085563029248312,-0.012162470030180783,0,"2.243513,9.546569,12.726947,15.550676,13.097787,14.036308"
0.2,4,158,-0.010730373838744813,-0.07790961552076174,-0.013380109784766059,0,"2.214503,9.543845,12.087897,16.420323,13.075723,14.2951"
0.2,4,159,0.01946798668733437,-0.08078687346171604,0.024330849228305085,0,"2.241638,9.770196,11.734981,16.464031,12.797895,13.777561"
0.2,4,160,0.02002450206825493,-0.07501827490594126,0.025024357796248897,0,"2.179056,9.59331,13.171775,14.972028,13.238574,14.754943"
0.2,4,161,0.02670058147194009,-0.0757350436015942,0.03336129930152398,0,"2.182637,9.696799,13.008295,15.438329,12.779974,14.639074"
0.2,4,162,0.029085406137786075,-0.07849292184123124,0.03634004086183107,0,"2.220274,9.545398,12.20388,16.312616,12.930441,14.267065"
0.2,4,163,-0.006125460999546342,-0.07600137935923151,-0.007630195708884235,0,"2.19145,9.623356,12.687041,15.39421,13.058916,14.553029"
0.2,4,164,0.01972171372638346,-0.08096065127845523,0.02464773458621272,0,"2.244459,9.547668,12.736422,15.58791,12.948827,14.051404"
0.2,4,165,-0.008877212921142814,-0.07552950049749468,-0.011066567209095046,0,"2.181518,9.907102,12.349644,15.11108,13.593356,14.309378"
0.2,4,166,0.008833780502043118,-0.07497290031120239,0.011049918933698,0,"2.180305,9.557138,13.346578,14.857037,13.139596,14.813164"
0.2,4,167,-0.008078000954165538,-0.07643250029372885,-0.0100683247428906,0,"2.189499,9.749677,13.43338,14.408267,12.977791,14.563915"
0.2,4,168,0.010175234323567716,-0.07942649308106996,0.012726173354375536,0,"2.229467,9.615901,12.77066,14.9392,13.194198,14.166852"
0.2,4,169,0.02769300549975598,-0.07350024712798163,0.03460003190457239,0,"2.162806,9.787778,13.053945,14.573382,13.107134,14.793004"
0.2,4,170,0.028669779553796577,-0.07975680900822486,0.03582134230219558,0,"2.230793,9.587686,12.789343,15.418822,12.975212,14.175004"
0.2,4,171,0.026671189936510766,-0.07653841301875246,0.03332479722666648,0,"2.192758,9.848112,12.422003,15.221581,13.361801,14.278963"
0.2,4,172,0.010118639605881977,-0.077274278451089,0.012654963113851392,0,"2.199417,9.716924,13.325116,14.635903,12.848831,14.491077"
0.2,4,173,0.0048032103666540305,-0.07690175923375675,0.006017221176949028,0,"2.201045,9.611657,12.703167,15.457522,12.916434,14.482005"
0.2,4,174,0.022858619130856725,-0.07619010855112163,0.02856375768302566,0,"2.191745,9.556475,13.252782,15.009878,12.983668,14.698785"
0.2,4,175,0.055175475632388574,-0.07976367930307375,0.06892036509521626,0,"2.232751,9.605445,12.77285,15.078347,13.029169,14.160191"
0.2,4,176,0.02127664238793061,-0.08103910682005402,0.026589473288329946,0,"2.245247,9.548584,12.744319,15.618939,12.824694,14.063985"
0.2,4,177,0.02895278636150114,-0.07670198275091288,0.03617398446310105,0,"2.193692,9.67286,12.970879,15.494288,12.683983,14.55371"
0.2,4,178,0.02500466794538355,-0.07718954263533588,0.03124388842895931,0,"2.200188,9.661624,12.937874,15.424965,12.741514,14.488124"
0.2,4,179,-0.007634210684608703,-0.08011131264233529,-0.009513222305295,0,"2.236178,9.368034,13.493683,15.418849,12.14459,14.504658"
0.2,4,180,-0.01077939217909783,-0.08044123947279037,-0.013440689224779312,0,"2.240735,9.456656,13.163081,15.213426,12.565901,14.301009"
0.2,4,181,-0.002351236925336964,-0.08284537317560528,-0.0029154193939833206,0,"2.26564,9.52853,12.818273,15.696363,12.184491,13.957756"
0.2,4,182,0.03915901761511979,-0.07865276433548193,0.04891951569428932,0,"2.218771,9.529737,13.351388,15.11311,12.130065,14.557147"
0.2,4,183,0.054703662413014865,-0.08066607562739092,0.06833141312205337,0,"2.240829,9.545443,12.845497,15.534634,12.708922,14.146179"
0.2,4,184,0.0378587689538099,-0.08060619683447875,0.04729631642504595,0,"2.242143,9.47274,13.099868,15.306869,12.505589,14.271989"
0.2,4,185,0.03740719364546519,-0.0803430518688437,0.046732345474324366,0,"2.238345,9.398889,13.375369,15.478055,12.154496,14.441697"
0.2,4,186,0.03629309135304005,-0.08260178259193758,0.04534167296398406,0,"2.262896,9.532636,12.812528,15.709316,12.187748,13.985945"
0.2,4,187,0.04127289404453189,-0.0776590644594485,0.05155897334843129,0,"2.20905,9.601908,12.716606,15.510282,12.7977,14.422819"
0.2,4,188,-0.014743766443973105,-0.07796433147974258,-0.018391825146949495,0,"2.207691,9.689631,13.234897,14.825599,12.741364,14.430379"
0.2,4,189,0.023285196367138765,-0.08110047383591501,0.029097672904477956,0,"2.245904,9.549347,12.750899,15.644796,12.72125,14.074469"
0.2,4,190,0.033561685868425215,-0.08364912771594185,0.04193108852893157,0,"2.273095,9.46356,13.302514,15.402624,12.040459,14.02097"
0.2,4,191,0.03943962864085906,-0.08176222734974001,0.049270705652258995,0,"2.250182,9.589668,12.986801,15.637955,12.177526,14.088127"
0.2,4,192,0.03777297555721319,-0.08079954854614059,0.04718923010354947,0,"2.243483,9.492228,13.081023,15.36205,12.450912,14.241345"
0.2,4,193,0.04048287110894845,-0.08157407776201776,0.05057340899662943,0,"2.248842,9.57018,13.005645,15.582774,12.232203,14.11877"
0.2,4,194,0.016184781188273215,-0.0809430486287067,0.020230981266232462,0,"2.244376,9.50522,13.06846,15.398838,12.41446,14.220916"
0.2,4,195,-0.0064266629003609495,-0.08221164239599335,-0.00800477094390828,0,"2.255999,9.698964,12.608996,15.440364,12.615273,13.844826"
0.2,4,196,-0.012452372762529557,-0.07980591453149175,-0.015529984490039034,0,"2.229177,9.620659,13.103994,15.119452,12.72453,14.253538"
0.2,4,197,0.024838687386795594,-0.08058761999528107,0.031037468669823487,0,"2.238707,9.602831,12.925174,15.367189,12.570151,14.158503"
0.2,5,1,0.1415653932113427,0.16690951625407946,0.1767382758592556,0,"1.02064,8.446315,9.030503,22.137715,12.04663,14.034347"
0.2,5,2,0.17233456726546287,0.09538299090317015,0.21517918414995285,0,"1.230991,8.446315,9.030503,22.137715,12.04663,14.034347"
0.2,5,3,0.08923037239744852,0.14167150389026173,0.1113911564643737,0,"1.02064,12.694154,9.030503,22.137715,12.04663,14.034347"
0.2,5,4,0.030876495969468374,0.1541385560799555,0.02244630282660376,0,"1.02064,8.446315,13.570576,22.137715,12.04663,14.034347"
0.2,5,5,0.030989984053723916,0.15467807310458478,0.029292272732552194,0,"1.02064,8.446315,9.030503,33.231573,12.04663,14.034347"
0.2,5,6,0.03264065283837154,0.16289874172082958,0.03540593232681738,0,"1.02064,8.446315,9.030503,22.137715,18.094937,14.034347"
0.2,5,7,0.03931517794659936,0.166062018639914,0.049053403525064154,0,"1.02064,8.446315,9.030503,22.137715,12.04663,21.07652"
0.2,5,8,0.049752681359173864,0.2348097769750198,0.06207007917554802,0,"0.832642,9.862169,10.543807,25.835668,14.062729,16.381738"
0.2,5,9,0.034417163321994175,0.17174738651881916,0.04167067615822945,0,"0.955398,10.334155,11.048262,27.068319,14.734764,17.164201"
0.2,5,10,0.06423804466439136,0.22048691918026153,0.08016227182886526,0,"0.934216,5.304379,11.720875,28.711853,15.63081,18.207486"
0.2,5,11,0.04064129057135514,0.199067692155262,0.0507011451460091,0,"0.948306,6.533311,11.272466,27.616164,15.033446,17.511963"
0.2,5,12,0.02266548469892207,0.11317156778363796,0.010671035797183037,0,"1.179753,7.022235,10.45039,25.607399,13.938278,16.236837"
0.2,5,13,0.02050014247033642,0.09982693842845414,0.025574646706606807,0,"1.244203,6.549312,10.43482,25.569354,13.917537,16.212687"
0.2,5,14,0.03626958698918965,0.10593816767959716,0.045265233960606555,0,"1.146955,10.356978,9.442547,23.144634,12.595594,14.67352"
0.2,5,15,0.023563679788488615,0.1176088774043457,0.02297816517325485,0,"1.111873,9.079764,11.821906,28.958722,15.765401,8.974756"
0.2,5,16,0.03608530598132438,0.18009479599990103,0.03790977768023662,0,"0.976983,6.744217,12.202964,29.889832,16.273037,13.478001"
0.2,5,17,0.03317781593857628,0.16560574435177322,0.029432399189094516,0,"1.004239,7.346002,11.742885,28.765633,15.66013,13.677254"
0.2,5,18,0.04387345742146722,0.12573539681261126,0.05475563229533553,0,"1.18892,5.772723,10.828743,26.531919,14.442321,9.825056"
0.2,5,19,0.03197494501232414,0.15958158094836444,0.03339063307697354,0,"0.992313,9.573439,11.011676,26.978919,14.686023,15.941002"
0.2,5,20,0.022776352185238893,0.11366738064338788,0.025178225540795407,0,"1.130921,9.501119,9.890404,24.239034,13.192254,14.066534"
0.2,5,21,0.026541147904587264,0.10527995599590395,0.03311699789384126,0,"1.151373,8.752106,12.889506,31.56739,9.123326,13.720169"
0.2,5,22,0.04828389923577036,0.090176263998653,0.06027205792079249,0,"1.238766,7.351513,11.534186,28.255677,10.677885,11.073251"
0.2,5,23,0.02930451889855328,0.14626624154974383,0.02752167536820549,0,"1.031292,9.203054,11.09876,27.191712,14.017997,15.129707"
0.2,5,24,0.07970225545249493,0.09031059977569408,0.09950573592974499,0,"1.211145,8.730586,14.204907,19.989736,13.974385,13.345012"
0.2,5,25,0.028616565449222166,0.14283166596059974,0.027082404887623923,0,"1.051145,8.493692,9.892854,31.0246,12.367922,13.919458"
0.2,5,26,0.017590612526476625,0.08781696448272694,0.012070296293364507,0,"1.222239,8.74638,8.439007,34.045889,14.081483,13.306716"
0.2,5,27,0.015690794644527706,0.07831439002511587,0.015317201874385067,0,"1.25771,8.796392,7.584002,36.030584,14.420625,13.185444"
0.2,5,28,0.014794591955067595,0.07388338732040603,0.0039222669028845525,0,"1.2897,7.854185,9.738928,31.938183,12.244325,11.563274"
0.2,5,29,0.01786005421131625,0.06371792000805114,0.022286851432710586,0,"1.335652,7.629423,9.512297,32.729261,11.948714,10.968875"
0.2,5,30,0.011112909685250156,0.05551588461192111,-0.0017130175705649675,0,"1.351881,8.350268,10.893518,28.409822,13.8532,11.988124"
0.2,5,31,0.008609726212763949,0.04303140265592627,-0.006450748690614516,0,"1.405665,8.326365,11.060298,27.974026,14.100747,11.666236"
0.2,5,32,0.014137285424562713,0.07061716290357323,-0.0003382359158111692,0,"1.327884,7.949983,7.287743,26.669244,18.757076,11.50277"
0.2,5,33,0.08347200240284797,0.04962963152686839,0.10422337222345479,0,"1.448391,7.245968,6.844117,28.514753,13.112119,17.091009"
0.2,5,34,0.02065105350884772,0.10305838685666277,0.02345557517978758,0,"1.164836,8.774072,10.992108,28.884727,15.323187,10.327392"
0.2,5,35,0.009066589489240688,0.04526815051806907,0.0048821944040750576,0,"1.439457,6.58287,9.141949,34.783006,16.395578,10.752735"
0.2,5,36,0.007655666395142713,0.03824660709293898,-0.0016304310795884902,0,"1.498199,6.579191,7.423951,32.103405,14.622107,14.633673"
0.2,5,37,0.03341263575343307,0.031224096498994436,0.041716272395271314,0,"1.55748,6.213786,6.829647,32.639852,14.50526,15.351391"
0.2,5,38,0.01281780046058501,0.02245021489616797,0.016000637384622596,0,"1.498399,8.81396,6.977775,37.596795,16.262615,8.222275"
0.2,5,39,0.012072536420825801,0.021797625165645484,0.015070150968772067,0,"1.567783,6.572708,9.625989,27.657635,16.373522,9.594841"
0.2,5,40,0.001711614734954824,0.008557249147133378,-0.0019331803765978983,0,"1.629763,7.087093,7.433489,30.323187,19.926228,10.560812"
0.2,5,41,-3.6027403818677674e-5,-0.0001790048830984381,-0.0002382827779629504,0,"1.689686,6.959284,7.049438,30.054022,21.206546,10.393737"
0.2,5,42,-0.0007936108101722514,-0.00941488085523752,-0.0009886711213801247,0,"1.713323,6.661271,9.805267,36.720386,14.229962,10.251642"
0.2,5,43,0.00866451669104206,-0.01993975774379654,0.010824805997241282,0,"1.781389,6.446638,10.22494,38.395576,13.475444,10.043125"
0.2,5,44,0.00578854210855502,0.028929282553461444,-0.0038753233099523277,0,"1.603395,5.084083,11.058235,25.500698,16.046872,14.208894"
0.2,5,45,0.00433256482478008,0.021626504501645827,0.003673279438231619,0,"1.545075,6.823647,8.886708,34.720879,15.827081,14.374167"
0.2,5,46,-0.0012851667610017119,-0.006377868480415466,-0.010396864028169306,0,"1.714237,6.893755,9.285653,27.574799,15.615527,14.423378"
0.2,5,47,-0.002743248391495878,-0.013665069610235892,-0.00937681940831564,0,"1.761868,6.945579,9.309604,26.373432,15.485518,15.035155"
0.2,5,48,0.008137803533762679,-0.008167695455508328,0.010164132208858367,0,"1.876157,4.696767,6.784662,33.850248,18.371949,14.63284"
0.2,5,49,0.0013044160822910285,-0.005204242157694439,0.0016301909724307784,0,"1.794148,5.29903,7.496877,32.870878,17.660082,14.138405"
0.2,5,50,-0.0009159773499868939,-0.028898309376829176,-0.0011366104996397702,0,"1.87745,6.010451,10.44481,29.976692,18.863247,11.500315"
0.2,5,51,0.00702356374152326,-0.033677734498536616,0.008779095015513196,0,"1.858306,7.818372,6.606789,38.071398,18.377273,11.022237"
0.2,5,52,0.002922425059683199,0.01462154276144817,-0.0060097514484056536,0,"1.644884,5.538492,10.316122,27.595815,16.435272,13.677782"
0.2,5,53,0.007498993851686991,-0.03165193203599184,0.009372283014603133,0,"1.956485,5.647476,9.253689,26.476196,18.799794,10.624843"
0.2,5,54,0.0021731590066935576,0.010853823432602494,0.00027944435817281454,0,"1.611062,6.627447,8.94787,33.346765,16.322533,13.749277"
0.2,5,55,0.005308812424422584,-0.02839980036926463,0.006636479001618928,0,"1.838123,7.296485,7.368589,35.518243,18.154023,11.345048"
0.2,5,56,0.001215944680252908,0.006100755813612108,-0.006783292040294792,0,"1.676529,5.831034,9.824787,28.91622,16.721731,13.288992"
0.2,5,57,-0.00379316504494052,-0.02709510693232267,-0.004729952576865704,0,"1.896573,5.94086,9.028757,28.290445,18.399828,11.120128"
0.2,5,58,-0.002679431404995405,-0.03219504062535217,-0.003337902593494424,0,"1.945741,5.82653,9.042238,27.447725,18.746044,10.681943"
0.2,5,59,-0.0034128282495246285,-0.017023633809499904,-0.005870951078434439,0,"1.742914,7.485626,10.990843,27.239521,17.308862,9.724948"
0.2,5,60,-0.003153227757775379,-0.036788418617987956,-0.003928409183381346,0,"1.885039,7.503865,9.05123,30.635279,18.442923,9.386351"
0.2,5,61,-0.005067313244098845,-0.0422376605001544,-0.006317264875123393,0,"1.937943,6.556158,12.494795,29.69123,13.036903,11.945745"
0.2,5,62,-0.0010539736263406887,-0.04741687342051887,-0.0013043085060646664,0,"1.980438,6.488991,13.402497,29.630765,11.675301,12.204416"
0.2,5,63,-0.00859659548123362,-0.042880864339940705,-0.014808050471862691,0,"1.989861,6.819087,10.6347,20.681814,19.615798,12.652552"
0.2,5,64,-0.009339788967169759,-0.04658621000828331,-0.01653715438929977,0,"2.037273,6.845392,10.772941,18.008719,20.513437,13.052708"
0.2,5,65,0.012346884240790912,-0.03410962055604373,0.015426706000127521,0,"1.874579,7.749198,10.104527,23.436183,15.532576,11.921324"
0.2,5,66,-0.0036391211895418626,-0.030077582059028815,-0.004536845246166404,0,"1.876972,6.299962,10.388096,28.886607,18.308135,11.570483"
0.2,5,67,-0.004149531027865911,-0.05196343267723115,-0.005168754172490589,0,"2.032247,6.598012,11.59928,27.877169,19.851178,7.232298"
0.2,5,68,-0.006457343877858404,-0.036260454378048576,-0.008054560173554937,0,"1.954705,5.738951,12.70706,22.695951,17.36319,12.162236"
0.2,5,69,-0.006128257820574574,-0.05584116252993471,-0.00763872326182391,0,"2.176134,5.176529,11.339433,24.577186,18.515361,12.636061"
0.2,5,70,-0.008698309623444778,-0.056879253739989144,-0.0108478193964745,0,"2.136007,5.984574,12.259305,21.493625,17.585163,11.145681"
0.2,5,71,-0.007078955962765596,-0.06795210508799134,-0.008822884043141854,0,"2.197111,6.358293,14.695617,19.824182,17.221915,11.604554"
0.2,5,72,-0.009860951492222854,-0.04917914669597723,-0.019107904610264542,0,"2.112841,5.621733,13.1571,17.553129,14.894145,16.95074"
0.2,5,73,0.05493315114676296,-0.046988305329589586,0.06860957643335275,0,"2.126364,5.459283,13.416737,15.832456,14.067974,18.570601"
0.2,5,74,0.14243609197352072,-0.05001594244792007,0.17787973921329958,0,"2.269594,5.352558,12.48235,11.693042,22.327504,13.904911"
0.2,5,75,-0.0045453643741731765,-0.04600293639265159,-0.005664540193424883,0,"1.992118,6.355321,12.492721,26.691531,14.585335,12.272272"
0.2,5,76,-0.00946694867433316,-0.04722266407540682,-0.016214158045893587,0,"2.04981,6.641263,11.170297,17.932787,19.576889,13.702379"
0.2,5,77,-0.01034659898740915,-0.055877616204514674,-0.012906372957253054,0,"2.132141,5.924074,12.408938,20.836876,17.13666,12.113184"
0.2,5,78,-0.005653825082176351,-0.0652359930233188,-0.00704392842603857,0,"2.183002,6.235444,14.439197,19.445673,16.833954,12.495581"
0.2,5,79,-0.007109672552977365,-0.038314102916595025,-0.008868643521970587,0,"1.980796,5.719412,12.782067,21.838814,16.951683,12.960318"
0.2,5,80,-0.004875148357731516,-0.054685726036051374,-0.006074189825829551,0,"2.165549,5.250663,11.642376,23.40651,17.911825,13.355173"
0.2,5,81,-0.006860038915992182,-0.04422339760076662,-0.008555437358231804,0,"1.966764,6.400294,12.605179,27.668213,13.346443,12.779908"
0.2,5,82,-0.00754251966261251,-0.044767621462562995,-0.00940755012277722,0,"1.97662,6.931472,13.878551,18.351988,15.001432,13.645528"
0.2,5,83,0.011466444621716811,-0.02688181869155165,0.014325450781037863,0,"1.892499,6.176833,10.894857,21.948262,15.468463,14.888438"
0.2,5,84,-0.009426566683021637,-0.059368735233773604,-0.011756609560408193,0,"2.133727,6.225675,13.848471,19.862771,16.606372,12.89439"
0.2,5,85,0.14959310345725096,-0.047759524785900564,0.18681650270006012,0,"2.162625,5.953893,13.143292,11.123923,20.042619,14.642271"
0.2,5,86,-0.009121926151694854,-0.045991571145764264,-0.01137953026656556,0,"1.999013,6.325866,12.694865,24.910829,14.462471,13.090302"
0.2,5,87,-0.007115398944603676,-0.062373974768398045,-0.008869785401660835,0,"2.154433,6.837524,12.937337,17.977313,15.60764,14.505189"
0.2,5,88,0.006712810945329808,-0.05881000118522876,0.008397318863095471,0,"2.125195,6.651023,12.911459,18.620896,15.831647,14.24771"
0.2,5,89,-0.009210792651362319,-0.05048570658846352,-0.011489380007548233,0,"2.116055,5.672102,13.032406,18.10042,15.267898,16.14448"
0.2,5,90,-0.009765845359254963,-0.048715523451679205,-0.016246955285982356,0,"2.063465,6.521669,11.376736,18.416802,19.170184,13.437513"
0.2,5,91,-0.009198927659699244,-0.058900365072298906,-0.011472462021334645,0,"2.133463,6.175394,13.608549,20.025122,16.694753,12.764189"
0.2,5,92,-0.009569153224985149,-0.047748678884898525,-0.01233464028557843,0,"2.02102,6.258877,12.64721,24.231837,14.908169,12.927449"
0.2,5,93,-0.008904818570149995,-0.04665975310495204,-0.011108250024386868,0,"2.00229,6.763467,13.633615,18.766136,15.357304,13.390137"
0.2,5,94,-0.008242605836986647,-0.04111813978835893,-0.013442814196486186,0,"2.005783,5.753513,12.719878,21.671824,16.982512,12.819129"
0.2,5,95,-0.01232081560684586,-0.06147498307375362,-0.016904994350481983,0,"2.150713,6.685192,12.849271,18.453907,15.862477,14.106521"
0.2,5,96,-0.012926583445731294,-0.06449854288645857,-0.017468949827860125,0,"2.175153,6.840612,12.870836,17.917587,15.675805,14.321086"
0.2,5,97,-0.01017538124769042,-0.06168775672442679,-0.012691113506924992,0,"2.212651,5.701058,11.681278,21.076746,17.593853,13.845828"
0.2,5,98,-0.00398886248942363,-0.05128452219349533,-0.004968288692538625,0,"2.106158,6.130354,11.063926,20.1683,16.556103,14.832324"
0.2,5,99,-0.008395976646741014,-0.057754336807363534,-0.010470062162062366,0,"2.128905,6.167887,13.184443,20.048985,16.671645,13.108878"
0.2,5,100,-0.008699946639366615,-0.057348449000544546,-0.010849746440517616,0,"2.139293,6.076719,12.485921,20.350328,16.893184,12.481167"
0.2,5,101,-0.01067079513231883,-0.062324958588246715,-0.013309603072678797,0,"2.206389,5.890784,11.879537,20.550219,17.274178,13.925038"
0.2,5,102,-0.010345235660530241,-0.05160516114234358,-0.017352999791318213,0,"2.08196,6.574817,11.625752,18.333599,18.587787,13.584775"
0.2,5,103,-0.009816951488896643,-0.05077013535249025,-0.012246250576705975,0,"2.046474,6.355797,12.684481,23.179462,15.036109,13.159721"
0.2,5,104,0.0037465809123671022,-0.05313928831097359,0.004691819143393228,0,"2.125872,5.86664,13.005478,18.069948,15.335882,15.840581"
0.2,5,105,-0.009572278012675182,-0.05989522250343099,-0.011938435274943177,0,"2.140395,6.286214,13.485596,19.673866,16.524928,13.023671"
0.2,5,106,-0.009832962222983686,-0.06196305509697385,-0.012263448566388974,0,"2.136962,6.808571,12.005229,21.931739,17.994782,10.991252"
0.2,5,107,-0.008403951994633717,-0.0601317856294696,-0.010479427619265513,0,"2.12277,6.842266,12.364555,20.178497,16.804678,13.854011"
0.2,5,108,-0.006509675520387891,-0.05788368286952407,-0.008114508970796686,0,"2.136536,6.20424,12.465693,20.321689,16.878433,12.709974"
0.2,5,109,0.004282413391112396,-0.06280232332611757,0.005363353965756268,0,"2.201175,6.048966,12.044753,20.111447,17.007783,13.991046"
0.2,5,110,-0.010798777314921444,-0.05387293191126297,-0.016770432858247017,0,"2.09741,6.61911,11.833265,18.264264,18.102457,13.707494"
0.2,5,111,-0.009477587082640657,-0.06252191339959454,-0.011819533841109814,0,"2.143314,6.813911,12.149497,21.262714,17.608285,11.54622"
0.2,5,112,-0.010193444169569792,-0.05321990022742141,-0.01271578445245293,0,"2.06776,6.436576,12.71554,22.302483,15.142725,13.353282"
0.2,5,113,-0.009031302984230154,-0.06071808700355777,-0.011262686522014786,0,"2.146177,6.378581,13.383136,19.381153,16.383408,13.239907"
0.2,5,114,-0.009895630935841029,-0.058642976780221,-0.012342535390216014,0,"2.145258,6.203964,12.550073,19.944871,16.690288,12.78782"
0.2,5,115,-0.010919062519516246,-0.05448163021195568,-0.01480018885339729,0,"2.057704,7.048907,13.122696,19.579577,16.193206,12.327557"
0.2,5,116,-0.010989045035823923,-0.05531780636634084,-0.013708768075113203,0,"2.082572,6.942444,11.697501,20.376012,16.754181,12.774577"
0.2,5,117,0.017990214188531743,-0.0508402521750127,0.02247799979890952,0,"2.065271,6.549868,12.780473,18.198884,15.244602,14.877724"
0.2,5,118,-0.008023053047205091,-0.06069889649955802,-0.01000363794693454,0,"2.130248,6.769898,12.254659,20.752076,17.214338,12.101468"
0.2,5,119,-0.01091085797020405,-0.0569262156978672,-0.013610730178651942,0,"2.097921,6.925471,11.893057,19.966275,16.574451,13.032328"
0.2,5,120,-0.011087886007344689,-0.056253647435899626,-0.013831962135186698,0,"2.077146,7.014188,13.080719,19.302578,16.106973,12.659811"
0.2,5,121,-0.011170145425208064,-0.05572971973420912,-0.01631941802424529,0,"2.11031,6.656023,12.006193,18.206485,17.698015,13.809759"
0.2,5,122,-0.010826076186027737,-0.05522825939557442,-0.013505282884800976,0,"2.085549,6.5039,12.741423,21.571667,15.231571,13.514583"
0.2,5,123,-0.011697194071078604,-0.059773310374576366,-0.014591957303950659,0,"2.150232,6.310027,12.603533,19.60699,16.521207,13.043364"
0.2,5,124,-0.01007575571057724,-0.06290720870033847,-0.012566401434611851,0,"2.148611,6.818361,12.26972,20.705193,17.286205,12.008696"
0.2,5,125,-0.010683016413961247,-0.0532967542956921,-0.016257754954610903,0,"2.083469,6.598318,12.795534,18.152001,15.316469,14.784951"
0.2,5,126,0.010051620015680319,-0.05490707786289628,0.012565686102963158,0,"2.094285,6.634988,12.707898,18.577533,15.644758,14.322241"
0.2,5,127,0.012558037493694853,-0.06041077247954413,0.01569695260763082,0,"2.15438,6.398429,12.648084,19.325423,16.380307,13.256318"
0.2,5,128,-0.011473284220031476,-0.057244632975113036,-0.016135873017308233,0,"2.121078,6.686785,12.1503,18.158335,17.36098,13.89498"
0.2,5,129,0.008856870077744118,-0.05770301476825319,0.01107443891196025,0,"2.093389,6.985257,13.045739,19.071747,16.035111,12.93669"
0.2,5,130,-0.011656606877031194,-0.058156692308690035,-0.017046346039311946,0,"2.110737,6.911328,12.056019,19.624827,16.424677,13.247121"
0.2,5,131,-0.011397443984590052,-0.05686917570831323,-0.015293759732179751,0,"2.100407,6.560008,12.762992,20.962654,15.30561,13.649"
0.2,5,132,-0.01166669229470919,-0.06318407461293865,-0.014553016333399851,0,"2.153028,6.82207,12.369906,20.240592,17.017805,12.394093"
0.2,5,133,-0.011557335124597175,-0.05865159836622741,-0.014417588417737173,0,"2.096882,7.203751,12.43718,19.333157,16.226356,13.558005"
0.2,5,134,-0.008876169388815136,-0.06186391634899904,-0.011068677079851819,0,"2.159075,6.689576,11.836673,19.673971,16.635299,14.084739"
0.2,5,135,-0.009886503639643697,-0.0612267880069887,-0.01233049236019268,0,"2.148087,6.73885,12.038184,19.5736,16.535268,13.893397"
0.2,5,136,-0.010095068403534607,-0.05845443203862273,-0.012591630266142462,0,"2.104296,6.935971,12.844227,19.172117,16.135143,13.128031"
0.2,5,137,-0.01181522895423275,-0.05895028338420024,-0.016727775894827532,0,"2.111577,6.903114,12.709887,19.239031,16.20183,13.255592"
0.2,5,138,-0.010802105663575728,-0.06324598729746736,-0.013473347235409883,0,"2.155749,7.229303,12.101718,17.208523,17.663541,13.241292"
0.2,5,139,-0.006812191984687868,-0.05801286672439874,-0.008492244519659076,0,"2.109602,6.671523,12.652779,20.336965,15.698599,13.581049"
0.2,5,140,-0.012004844090515247,-0.05989894533210504,-0.016344043784771806,0,"2.122135,6.892697,12.736712,19.01879,16.114159,13.433174"
0.2,5,141,-0.007183595632518074,-0.06342098575163345,-0.008954684609600083,0,"2.156711,6.82516,12.453394,19.853424,16.794138,12.715258"
0.2,5,142,-0.011886301614178718,-0.05930785664629502,-0.01608589198806938,0,"2.121435,6.899541,12.191822,19.340287,16.299865,13.426115"
0.2,5,143,-0.010730987890460052,-0.05967953443435023,-0.013385429549916561,0,"2.109869,7.14322,12.509456,19.097229,16.134597,13.685185"
0.2,5,144,-0.008672376854717535,-0.05849691261342403,-0.010815031808435127,0,"2.130064,6.712421,12.270389,18.11821,17.080117,13.965998"
0.2,5,145,-0.00900222842496392,-0.0582051147270314,-0.011227007245277865,0,"2.112812,6.606768,12.780966,20.455142,15.367309,13.761014"
0.2,5,146,-0.011346603719981684,-0.056609887176754095,-0.01663038399439118,0,"2.100488,6.873231,12.666666,18.128991,15.429812,14.815601"
0.2,5,147,0.012151086369319745,-0.060686936073340345,0.015188840854813201,0,"2.117161,7.039605,12.981763,19.867798,14.593732,13.848061"
0.2,5,148,-0.011814733787087913,-0.05895383343604063,-0.015220416490723171,0,"2.127912,6.766944,12.388951,18.409808,16.66572,13.946342"
0.2,5,149,-0.00848742045021239,-0.061304476308345034,-0.01058336607761079,0,"2.139467,7.198723,12.340515,16.849088,16.739343,14.11482"
0.2,5,150,-0.008690060494562979,-0.058675599393137386,-0.010837069648706732,0,"2.117248,6.705401,12.707557,19.854133,15.595982,13.819982"
