time,Bpb_perml,totTpb_perml,Tafraction_pb,BTtotRatio_tiss,BTtotRatio_tiss2,IL6combo
17.5,189731.255804057,897050.198269552,0.00392611557443381,0.22581865057715,0.146646377587058,0.0368743495696354
17.6,192300.05107854,918568.28111024,0.00377725856692592,0.229576554832698,0.14906990138677,0.0365207699296315
17.7,194857.245216846,939535.284723127,0.00363823579685475,0.233335144712381,0.151498320493554,0.0361626935576585
17.8,197402.814624597,959987.302078576,0.00350801915980031,0.237094360681922,0.153931455709026,0.0358004039468565
17.9,199936.766667197,979895.033360478,0.00338594066946469,0.240853535407603,0.156368846666513,0.0354344036790259
18,202459.115155136,999215.565541108,0.00327144254882255,0.24461183599069,0.158809948826016,0.0350652409449774
18.1,204969.858067939,1017964.06186408,0.00316383641370838,0.248369029462537,0.161254500966919,0.0346932190362548
18.2,207468.994148328,1036151.85158027,0.00306252509435705,0.252124846035001,0.163702206155917,0.0343186586279883
18.3,209956.531181059,1053744.84027036,0.00296710518726741,0.255878480347808,0.166152479521504,0.0339420863493446
18.4,212432.472531719,1070730.6416017,0.00287714934714135,0.259629392397605,0.168604862680982,0.0335639121967265
18.5,214896.818622903,1087101.98220195,0.00279225972672624,0.263377863694797,0.171059397265891,0.0331841651676356
18.6,217349.573739695,1102844.87825975,0.00271209190339134,0.26712310574454,0.173515438645111,0.0328033742966851
18.7,219790.740855709,1117947.62442929,0.00263632824985655,0.270864683260846,0.175972549812902,0.032421898835657
18.8,222220.325149395,1132364.31618876,0.00256475866275694,0.274602406378423,0.178430527529392,0.0320399267224048
18.9,224638.331574141,1146052.53998151,0.00249717939370357,0.278336071010817,0.180889138531476,0.0316576633820737
19,227044.762760821,1159005.90666639,0.00243332470431907,0.282065209646969,0.183347871017294,0.0312754946969087
19.1,229439.622984709,1171198.9271992,0.00237299285523961,0.285789479943601,0.185806342021261,0.0308937066826675
19.2,231822.926745452,1182568.08813885,0.00231607557439738,0.289508564641025,0.188264505685359,0.0305123160366901
19.3,234194.675095641,1193099.88557883,0.00226237282936565,0.293222117299449,0.190721856076795,0.0301316936628211
19.4,236554.873657186,1202763.82233889,0.00221173502237742,0.296929803231786,0.193178029154468,0.0297520901052947
19.5,238903.535953938,1211593.93524976,0.00216391132443995,0.300631789221826,0.195632916623432,0.0293736274907401
19.6,241240.674609989,1219616.9129377,0.0021186882037047,0.304328215362367,0.198086383928986,0.0289964425681353
19.7,243566.294043987,1226792.43135798,0.00207598454896256,0.308018715324509,0.200538015476621,0.0286208054364018
19.8,245880.40324669,1233154.11841482,0.00203560438400956,0.311703554530723,0.202987618569477,0.0282469136039143
19.9,248183.024585534,1239565.50811478,0.00199603313430354,0.315390559995705,0.205436975080395,0.0278747809003004
20,250474.16637379,1245988.31458395,0.0019573148519614,0.319079715477052,0.207885812844596,0.027504612738902
20.1,252753.842646552,1252747.45156372,0.00191893163777716,0.322774392644951,0.210334737448852,0.0271365363492553
20.2,255022.06815304,1259489.97306995,0.00188142867806801,0.32647030308425,0.212782865392742,0.0267706846844392
20.3,257278.859277269,1264913.69400796,0.00184668344002005,0.330151704503581,0.215227105434793,0.0264071906280587
20.4,259524.232303275,1269373.37060871,0.0018140374428953,0.33382151755543,0.217668069983426,0.0260461521143189
20.5,261758.208869733,1273432.05927817,0.00178259892253222,0.337486882625546,0.220106771804356,0.0256876723052008
20.6,263980.806036062,1277034.66519115,0.00175239524645052,0.341146704481224,0.222542909462117,0.0253318655881999
20.7,266192.042374519,1280195.05155285,0.00172335814527633,0.344800843308969,0.224976335052045,0.0249788276335968
