time,Bpb_perml,totTpb_perml,Tafraction_pb,BTtotRatio_tiss,BTtotRatio_tiss2,IL6combo
17.1,179356.57978852373,804340.2455976612,0.004648226667448921,0.21082212244425164,0.13702566440806419,0.03822807096310847
17.2,181971.95871806677,827644.6525195047,0.004450046513425831,0.21457041350866987,0.13942460695562514,0.03789816276271342
17.3,184575.65383321745,850631.976688659,0.004265347969438483,0.21832252341482958,0.14183030719681536,0.03756151069604675
17.4,187167.68361118878,873243.5440067631,0.004093126215880012,0.22207771186073158,0.14424235326942192,0.03721868851665367
17.5,189748.063772,895448.9556614254,0.003932339089769729,0.2258354124670795,0.14666035731004973,0.036870244845548544
17.6,192316.8058071082,917216.8832444214,0.0037820583350411554,0.229595009896522,0.14908391703441684,0.036516701031493036
17.7,194873.91934534538,938522.7409968871,0.003641425105891628,0.2333559110412252,0.15151262924988168,0.036158554421903244
17.8,197419.41210931406,959282.4924086414,0.0035098882101453717,0.2371170533214835,0.15394599436483836,0.035796279824402887
17.9,199953.28966385603,979436.106410521,0.003386844459092509,0.24087754525581867,0.15638353475727954,0.03543032870952503
18.0,202475.55666882836,998929.6078589612,0.0032717205820373125,0.24463657358817684,0.15882477417433388,0.03506113219366012
18.1,204986.2170570136,1.017784596428363e6,0.003163758487861474,0.24839393131781737,0.1612693497796442,0.0346890997302202
18.2,207485.27375441437,1.0360299249960168e6,0.00306227067598673,0.2521494735824663,0.16371691175781106,0.03431462006891786
18.3,209972.72970266908,1.053735968301419e6,0.002966535219710199,0.2559033426327319,0.16616718247080572,0.03393806304386028
18.4,212448.58780545913,1.0707717654717462e6,0.0028764630109392965,0.2596540044057416,0.16861956698340672,0.03355978267821781
18.5,214912.85076721743,1.0870379102849518e6,0.002791865843026518,0.26340026579612236,0.17107353081530943,0.03318011437282464
18.6,217365.52177055302,1.1023889907646943e6,0.002712671670808772,0.26714091431092374,0.1735285049014285,0.032799378615187794
18.7,219806.60428761112,1.1170481721030714e6,0.0026379255362332875,0.27087808531913826,0.17598456312704622,0.03241787714066244
18.8,222236.10238024232,1.131259697021905e6,0.0025667528664523593,0.27461404542789786,0.17844186439049084,0.032035895052758605
18.9,224654.0206717116,1.1448409506190165e6,0.002499326040467093,0.2783468609420701,0.18089983532395096,0.031653704596439396
19.0,227060.36437058495,1.1573512514405411e6,0.0024363211410963165,0.282072216961894,0.18335741556319246,0.031271567241971276
19.1,229455.1393656562,1.16903456118918e6,0.0023769174582736717,0.28579274581850245,0.18581476763227586,0.030889728975052506
19.2,231838.35239904135,1.1807012304347642e6,0.002319280559062425,0.2895161795620153,0.1882731525565321,0.030508414948973845
19.3,234210.01095515038,1.191237077985005e6,0.002265464665992654,0.29323065320310815,0.19073025650407247,0.030127847465604114
19.4,236570.12327045598,1.200891992668134e6,0.0022147474941098893,0.2969392677063974,0.19318628404230484,0.02974823940873218
19.5,238918.69861008748,1.2106192890396488e6,0.0021652283509330378,0.3006511699084404,0.19564286626635277,0.02936977453479448
19.6,241255.74686730656,1.2187678593492655e6,0.0021197478414394094,0.3043489318994671,0.19809653818319997,0.028992650819934636
19.7,243581.27903044448,1.2272416482543726e6,0.0020748163344925887,0.3080525676706929,0.2005508627365757,0.02861702922951577
19.8,245895.30674434247,1.2348967271654846e6,0.00203233158124659,0.3117496740079761,0.203003351894279,0.02824308439516292
19.9,248197.84269887686,1.241535637729094e6,0.0019924731232812535,0.3154372903101862,0.2054533696380053,0.027870964654779284
20.0,250488.90033479116,1.247984270569552e6,0.001953799658253847,0.319124763823925,0.20790242179936558,0.02750081604713839
20.1,252768.49401759828,1.2540096595734833e6,0.0019166237749888857,0.32280902280066,0.21034984844655297,0.02713277436288216
20.2,255036.6389146613,1.2594752894708135e6,0.0018810829444580184,0.32648813465666604,0.21279517062025524,0.02676696717757656
20.3,257293.35105499026,1.2644515162140867e6,0.0018469986100549418,0.33016264767199743,0.21523835336811611,0.026403513541544948
20.4,259538.6472837153,1.2689376298973886e6,0.0018143079878025826,0.33383221134588464,0.2176792152646369,0.02604252460286682
20.5,261772.54525821054,1.273083915331346e6,0.001782741014098788,0.33749834204006307,0.2201179208570823,0.025684104092706224
20.6,263995.0634347908,1.2767840211007728e6,0.0017524005720538326,0.34115937878125513,0.22255406467469524,0.02532834913042569
20.7,266206.22109466715,1.2801014665039086e6,0.0017231519374755274,0.34481577950766573,0.2249876270289841,0.024975349120928747
20.8,268406.03821112675,1.2830663446728974e6,0.0016949139949915804,0.34846759282655376,0.22741851932652052,0.024625187666527316
20.9,270594.5354588466,1.2856886634049858e6,0.0016676369400787023,0.3521146076493212,0.22984661073511897,0.02427794154441688
20.99,272554.51421180926,1.2877721089335438e6,0.0016438608685532842,0.3553927505719955,0.23202941186901194,0.023968531853167635
21.0,271618.9891668119,1.2879167318001136e6,0.0017010966616050893,0.35573945227018977,0.23226584399857067,0.11210054266373946
21.0035,270261.49583087064,444432.51381908625,0.0052887791704372775,0.3448549167295683,0.23027761672884808,0.3466004957716435
21.02083,266817.79977066437,171593.666989059,0.012635871018528593,0.3419238927619232,0.22987594936367503,0.702395025809867
21.08333,269330.89228437416,177655.97896308283,0.012203003122463427,0.3438779422179573,0.23091392409557512,0.31647275841001477
21.1,269786.78433559416,179374.5124954826,0.012099577240772067,0.3443946512694152,0.23119777744921066,0.30436064517598815
21.2,272133.6385066397,189989.07779509094,0.011484160091944721,0.34745190170134194,0.23293045358248882,0.2825872308211519
21.3,274367.99506116065,201136.84867843785,0.010883758913445592,0.3504451537532697,0.2347022309889808,0.2681735063404177
21.4,276613.00537301233,212829.8963754817,0.010304170615633185,0.35338526305778345,0.23650904235137787,0.25408699899761555
21.5,278677.59777272714,225078.6286455768,0.009748583245434912,0.3563094227944014,0.23834592964489582,0.24034734009639053
21.6,280550.33040918846,237891.5584809488,0.009218624864170131,0.3592691298112071,0.2402004408110456,0.22691408954382816
21.7,282474.1771739351,251275.20787350147,0.008714992304983599,0.3622801539081139,0.2420641259000655,0.21398089596068448
21.8,284421.70158019336,265233.84336618084,0.0082376908414359,0.36532814712036504,0.24394153370846103,0.20164491265588322
21.9,286380.1774163589,279769.2800014927,0.007786308924205513,0.3684127763461787,0.24583311300900168,0.18987222785229146
22.0,288352.0993993195,294880.65744661714,0.007360171725298873,0.3715326938305234,0.24773912102274906,0.17865732296702141
22.1,290333.70042405894,310564.41769226897,0.006958442611352839,0.3746866994092707,0.24965980025124285,0.16799247518405253
22.2,292321.90353764157,326814.7232425903,0.006580162455652076,0.377873459145522,0.2515953145584555,0.15786261892871975
22.3,294314.69214990427,343620.90840059373,0.006224345871748753,0.38109149777555323,0.253545744147428,0.1482525530428992
22.4,296310.23920144356,360967.4796087888,0.005889993888067956,0.3843392613447145,0.25551109858127746,0.13914611575020386
22.5,298306.7161122793,378835.1610880508,0.005576080704648589,0.3876151208824541,0.2574913145959226,0.13052625302242443
22.6,300302.46481272404,397205.3930934177,0.005281517363195205,0.3909174868618335,0.259486278607767,0.12237513044766705
22.7,302296.15635841095,416061.97994022915,0.005005172568681738,0.39424483919116127,0.2614958391241536,0.1146735778876513
22.8,304286.5253222222,435380.5174871671,0.004746020307242573,0.3975955229718116,0.26351977094411266,0.10740318816763786
22.9,306272.5320314786,455129.8536931416,0.004503107024859475,0.4009678408347675,0.2655577919194777,0.1005466743565189
23.0,308253.2100193696,475270.27564355364,0.004275551671383179,0.40435996860040296,0.2676095468334662,0.09408513655952977
